Total Network Latency (s),Total Computing Latency (s),Throughput (kbps),Selected Bitrate (kbps),Resolution
0.9167929597399685,1.107079650369907,16579.32017676663,15000,1440p
0.6354077210153888,0.9406439421086381,21290.185331544835,15000,1440p
1.6756103506254507,1.7927478560317476,9674.442488551304,8000,1080p
0.8013231727134789,1.083859530640353,17799.03451283795,15000,1440p
1.33175612663684,1.322616802420849,12641.18980143153,8000,1080p
0.7331758222034316,0.818251932883015,21628.098304925792,15000,1440p
1.6923805931762255,1.1345737142881953,11869.463864839034,8000,1080p
1.5488857227988906,1.663815987735134,10444.303587220516,8000,1080p
1.1712470667642536,0.9986967020693369,15463.272588872895,15000,1440p
1.625126918012422,1.2567269064857003,11643.349747568664,8000,1080p
1.6228011530908433,1.4245335710091058,11011.075263453551,8000,1080p
1.2386163522345541,1.1623053243346264,13975.646239300868,8000,1080p
1.7979895045699916,1.5519784416972284,10016.344197379203,8000,1080p
1.1452949516414357,1.0930485019304435,14990.743242041286,8000,1080p
1.374686382451397,1.0680873804130953,13736.20124388955,8000,1080p
2.074709199368753,1.922614656768316,8394.224037785698,8000,1080p
1.4439908066613978,0.9736525998216459,13878.983108105167,8000,1080p
2.050305460888489,1.4294124935338992,9642.859691359621,8000,1080p
0.8869262174624751,0.718859883313509,20895.953691332285,15000,1440p
2.023352826698421,1.6424663921351832,9153.324263130575,8000,1080p
0.8367349679617613,0.6089567706701493,23209.949329691324,15000,1440p
0.9548925665996577,1.229043169422128,15364.203005864125,15000,1440p
1.1909074700416842,1.12627470738429,14480.705197410809,8000,1080p
1.2077652408586903,0.8601384031995545,16226.303433630828,15000,1440p
1.1953729583137418,1.0729950702979922,14792.322752201582,8000,1080p
1.5016287229344807,1.6396908311917289,10681.635988266566,8000,1080p
1.0335526100192007,0.7821526081199854,18480.109912548494,15000,1440p
0.8310288694737099,0.7906453058478532,20691.22916959966,15000,1440p
1.5806368439866278,1.3075670763824419,11617.750313043076,8000,1080p
0.9848684448450625,1.0823507026586707,16231.676278985027,15000,1440p
1.8781122622372144,1.548068329838764,9793.538635296753,8000,1080p
1.3229609775811353,0.9894828048279347,14510.37740041554,8000,1080p
1.4445838312954025,1.5355720277833251,11259.28763013518,8000,1080p
0.5397284017945345,0.7464090486754942,26089.304831095058,15000,1440p
0.9977723312828849,0.6929755010595041,19845.91158902339,15000,1440p
0.837928210456814,1.1850784744347531,16586.41676796956,15000,1440p
1.7176865094736617,1.5191645103935627,10366.38133607286,8000,1080p
0.9731335933273896,1.4166025364364767,14041.061513898427,8000,1080p
0.9886471576712182,1.3936756842684317,14084.75434533487,8000,1080p
0.9244804463896757,0.8137758140495751,19303.501309709605,15000,1440p
1.9744350729471347,1.5097890984380764,9630.388387627734,8000,1080p
1.2525735912935752,0.98416485944622,15001.500058668891,15000,1440p
1.08671106035893,0.8758084614287087,17097.629668129677,15000,1440p
1.281731588500106,1.066873859412753,14286.959961631232,8000,1080p
1.0803740795256824,1.5762727583982499,12630.369803395284,8000,1080p
0.7585947952370761,1.0211737393548117,18853.256110460592,15000,1440p
1.4103408222194544,1.2084535961538667,12812.93092905037,8000,1080p
2.030134193826991,2.174066839057772,7981.167346076271,4000,720p
1.5813253062121713,1.4537220343020754,11055.653581441225,8000,1080p
1.6698628519755838,1.4879648611128051,10625.795657225204,8000,1080p
1.245381413672091,1.3005687673257775,13179.53204679306,8000,1080p
1.6712144249226721,1.226832397067171,11578.291884518627,8000,1080p
0.9596327554471429,1.1994147066781198,15541.312819020028,15000,1440p
1.4213499926297906,1.5554869646070038,11271.840709457738,8000,1080p
1.3315491959501282,0.9420508509505481,14758.282594927236,8000,1080p
1.6014954815897087,1.866013414909227,9676.812086590215,8000,1080p
1.1642446546180818,1.4825378904153046,12677.441923955541,8000,1080p
0.9866281807945668,0.8308998052222397,18461.57652490184,15000,1440p
0.9683006739537002,1.365375253883475,14378.359736991362,8000,1080p
0.7564289495254042,1.0554167656164037,18519.475317120912,15000,1440p
1.141087528594418,0.9291205488190843,16208.241271052608,15000,1440p
1.3171007654732325,1.094273889219849,13915.063731260288,8000,1080p
1.1516365289314463,1.688375829615275,11814.889431386251,8000,1080p
1.3347215703099513,1.157703111703352,13462.566087612233,8000,1080p
1.5955964583351903,1.2566153843756154,11764.354771106035,8000,1080p
1.5049844091805111,1.6956269004507516,10483.757243195443,8000,1080p
0.8229236915109973,0.980711422947118,18603.78062670459,15000,1440p
0.7896607882560626,0.9280930111142142,19533.90061620062,15000,1440p
1.2728900907087166,1.2707099388802001,13191.709234813497,8000,1080p
0.8148224159392325,0.8465148161494176,20197.24313155555,15000,1440p
1.31137051755615,1.058780311439604,14157.087215507378,8000,1080p
1.2428474246446894,1.0467215910247933,14655.348570127508,8000,1080p
1.0355221206452034,1.0293098865472041,16250.441625817597,15000,1440p
1.335933483842739,1.1018334518666544,13764.413450884556,8000,1080p
1.2349827767764536,1.4989088863252398,12273.504635487769,8000,1080p
1.10317940953885,0.8338002193921159,17323.069122063484,15000,1440p
0.8919758959623516,1.1615963265331495,16339.543178678494,15000,1440p
1.3935037428619264,1.1184613447057787,13357.841701729307,8000,1080p
1.1464303124421416,1.448981099411521,12928.367289575555,8000,1080p
1.1500730783677666,0.8436443964196847,16830.08371262694,15000,1440p
0.9819675303705865,1.4678506765551989,13696.702843149575,8000,1080p
1.0446587633626079,1.2669473365933137,14515.635687516064,8000,1080p
1.5755858724553724,1.1693582912813285,12224.085445265395,8000,1080p
1.4931068959643192,1.7140928325314335,10462.220890663946,8000,1080p
1.0256246083003575,0.9027470523896899,17400.39676168696,15000,1440p
0.9813522273183869,0.9393450714750314,17469.922002326388,15000,1440p
0.9450098440825562,1.230218296474621,15425.707020967991,15000,1440p
1.4212250915921139,1.05191336512626,13567.550942749736,8000,1080p
0.9731634981562691,1.002562826708072,16983.340039417624,15000,1440p
1.2626704313091985,1.0105698658798041,14760.618154399277,8000,1080p
1.0381577123411347,1.26576953203135,14564.01545750163,8000,1080p
1.4276937440345467,1.0832420479379852,13363.317416269107,8000,1080p
2.026339509409745,2.3140846098599597,7730.680476829918,4000,720p
1.120742555391509,1.281978990912674,13965.177134908845,8000,1080p
0.7647283356324893,0.5667969317559053,25199.996441533887,15000,1440p
1.0246289953877334,1.0837788376954132,15914.583257325983,15000,1440p
0.7840290691235372,0.6857556102586773,22829.488203744055,15000,1440p
1.38698848551041,1.2092845789071431,12924.076615772921,8000,1080p
1.2566510243488005,1.4975071302594176,12183.189968178554,8000,1080p
1.0830296801011294,0.8133046957437586,17694.36467925138,15000,1440p
2.260040543616565,2.353569802849652,7272.922826198561,4000,720p
1.3437344896888028,1.0818625297959974,13833.473462598087,8000,1080p
1.7700939668587192,1.2906552716183117,10962.816417033899,8000,1080p
1.1335921134979376,0.9012619675296916,16489.84677223369,15000,1440p
0.9054576746758601,1.2894393166248541,15287.474598120143,15000,1440p
0.9505803214423284,0.9423465835749499,17726.216427619387,15000,1440p
0.7567001321237877,0.8486890314186658,20901.12027787627,15000,1440p
1.1299316313904673,1.5001258126098536,12758.060504170458,8000,1080p
1.0261730253354029,1.4081485368059437,13783.894667754537,8000,1080p
0.9765147063705425,1.262873501014138,14983.749530050127,8000,1080p
1.3471652164992833,1.5388699418118166,11626.480676568044,8000,1080p
1.0110792553995565,0.7273217907691836,19301.893584308735,15000,1440p
1.1351882837841698,0.9793765223216164,15868.2448053197,15000,1440p
1.2255273319591227,0.9840879322377465,15185.644552557913,15000,1440p
0.8138874871859733,0.8709534408674223,19915.48961169146,15000,1440p
1.2799944858407306,1.1056354597937168,14065.229211849262,8000,1080p
1.4361266552879701,1.4968548722274655,11440.382997715082,8000,1080p
1.2161768677076423,1.0711899296789398,14669.458365111106,8000,1080p
1.1403688700529033,0.7749126538095905,17519.321092980488,15000,1440p
1.9369321658192813,1.7206144644266426,9174.027125867126,8000,1080p
1.1044328151150087,1.4588037143180228,13090.649893095111,8000,1080p
1.070933443229994,1.0583812043422463,15758.324885548234,15000,1440p
0.7185511842032664,0.8927431172862288,20824.520988488555,15000,1440p
1.4124345649615355,1.1237458364714912,13230.301748661343,8000,1080p
1.8066762994925827,1.572764371545352,9928.989814073095,8000,1080p
0.9707164152499423,1.4356995262461796,13943.737415211133,8000,1080p
0.8713227759633407,1.242906731674256,15870.761371357994,15000,1440p
1.6587286548164408,1.9335138290659246,9340.803732084252,8000,1080p
0.7548173104615011,1.027360777499497,18827.76599413241,15000,1440p
1.3289791273740517,1.3649784025423783,12455.442087478232,8000,1080p
1.4367525986341858,1.8378095287803726,10246.998131164797,8000,1080p
1.116926844901995,1.1231913234994884,14978.866951444785,8000,1080p
1.4499148633002832,1.0772109890695731,13277.705171878853,8000,1080p
1.2570984040856052,1.2032754627422502,13637.940335978905,8000,1080p
1.1608561719417119,1.1276258376207662,14662.30971438359,8000,1080p
1.3679432252825139,1.58492480601761,11363.336134336574,8000,1080p
1.2099214519607773,1.3632734666794515,13039.988442745489,8000,1080p
1.2993020124508392,1.5713743086571041,11688.685259733358,8000,1080p
1.4175843286407483,1.0058151400773159,13846.017725567013,8000,1080p
1.9289708657602094,1.2992679550932218,10394.036458284521,8000,1080p
1.695852404017439,1.9459852740583408,9213.59900305304,8000,1080p
1.0219644543772022,1.5236588580531532,13181.224353246884,8000,1080p
1.069259191888489,1.5707625762968458,12709.907321356759,8000,1080p
1.0999367522961492,1.3056183478074772,13948.72725989712,8000,1080p
0.945784357404459,0.8862371431823436,18315.52303794055,15000,1440p
1.0641195005825779,1.4851325289049901,13162.461620848397,8000,1080p
1.256021935007329,0.8715152513326583,15771.490254289683,15000,1440p
1.6632193728729252,1.271384154985232,11434.059722708082,8000,1080p
1.0408779891010878,0.9978331198723267,16458.649708784003,15000,1440p
1.8285857074223788,1.6053685177334835,9771.368457445587,8000,1080p
1.3119772378001322,0.9850241240856912,14607.928648528108,8000,1080p
1.5008278495641991,1.662227553367431,10608.234041332498,8000,1080p
1.2236152001305927,1.8160972888200217,11038.686100073839,8000,1080p
1.223684890035367,1.0307725474218,14883.595246688932,8000,1080p
1.3261189495947285,1.5842525500724596,11529.260784692631,8000,1080p
1.5559963625673847,1.232737838388928,12032.13701344987,8000,1080p
0.8943390336548384,1.1496761561588138,16415.94062863059,15000,1440p
1.9995784669619938,1.9653537981055973,8462.800813932188,8000,1080p
1.4347309740452043,1.1450959013458173,13006.466565673787,8000,1080p
0.9604570929089569,1.3317128976949046,14638.718828685234,8000,1080p
1.0341487634557862,1.406739213078612,13746.81358693117,8000,1080p
1.3625403936396616,1.158679973353921,13308.805703490261,8000,1080p
1.067448942073971,1.0756264762524652,15657.140067521854,15000,1440p
0.9404855396335912,0.9581472418111339,17672.944619900358,15000,1440p
1.1738210442803778,1.010395855541943,15362.22524545504,15000,1440p
0.7405466866582568,0.9796174157166486,19506.529611723578,15000,1440p
1.0962575631497642,0.7932597297429367,17758.203180364035,15000,1440p
1.2509214849388295,1.4765851178406324,12302.2367629858,8000,1080p
1.2386327287979233,1.2402993371544744,13535.841687984499,8000,1080p
1.112306977031769,0.7756919390779511,17772.48477935567,15000,1440p
0.9625320958793138,0.7068045990355425,20100.457925722065,15000,1440p
1.7834765274047075,1.4671758901910879,10322.368463133651,8000,1080p
1.0580899801868169,0.7676154848611385,18378.885664955073,15000,1440p
1.1150129154635349,1.64713065566001,12147.968103754727,8000,1080p
1.4709502141642927,1.2691870058629822,12245.52980586352,8000,1080p
1.0158005247550295,0.8630134798347873,17859.36868579262,15000,1440p
1.7839563038825166,1.4805685118606042,10278.504190926737,8000,1080p
1.1764809623346657,1.1564958016300808,14382.668751049352,8000,1080p
0.8508472884060477,1.2246795137531508,16166.70619001059,15000,1440p
1.3522971979925087,1.177756424409262,13262.340253542492,8000,1080p
1.0338743593597421,1.500030092202042,13242.185189468595,8000,1080p
1.1272913810225422,1.390374567521303,13327.59495730839,8000,1080p
1.1007994863790793,0.7822138063194648,17819.540695813776,15000,1440p
1.4162810646461994,1.4566578769718126,11679.479683303836,8000,1080p
1.6723482625718706,1.8440874698385599,9542.171264708215,8000,1080p
1.226149350806611,1.3362699662553486,13094.82479178042,8000,1080p
1.830308388399906,1.5208625555791198,10012.748546977737,8000,1080p
1.24802714434444,1.6615179563865343,11532.53544396683,8000,1080p
1.7785708829549343,1.5141974104598193,10190.34107778124,8000,1080p
1.6043869577682475,1.2094455375034718,11924.815018798692,8000,1080p
1.4995609772629805,1.7343319566927695,10375.863606268398,8000,1080p
0.7032533819584564,0.9923208792115298,19789.420474480812,15000,1440p
0.7510111969349481,0.8018165422075262,21608.599044302187,15000,1440p
0.7954869310099011,0.8737034495600056,20102.219848968703,15000,1440p
1.3151581252706297,1.857159308061508,10577.261798405561,8000,1080p
1.1613820010570228,0.9137752872335587,16169.584922230442,15000,1440p
1.2820302099855305,1.0294417466104364,14516.478084127211,8000,1080p
1.319198449217973,1.417148978353391,12262.489646565504,8000,1080p
1.2491977594518031,0.9253116087438731,15430.80590535334,15000,1440p
1.3016676523434243,1.2677888075875665,13058.961116196999,8000,1080p
1.3805807706394004,1.1031823397064056,13509.513793901357,8000,1080p
0.9226515741771116,0.8244351589483895,19205.93372028636,15000,1440p
1.449807122215279,1.3930481247053552,11803.074404279283,8000,1080p
1.0397014963475095,1.200447064560785,14978.663730406774,8000,1080p
1.6347915663639307,1.3375100093924166,11289.040208331337,8000,1080p
2.36791010912908,1.6818761254423178,8285.482259176866,8000,1080p
0.5144341513302291,0.679324449101715,28108.222204940612,15000,1440p
1.1876632799365097,1.1490892210922827,14359.429158726536,8000,1080p
1.3418608886251662,1.0365556095398236,14107.887338440562,8000,1080p
1.3278841547535114,1.1199584536876586,13707.757142673508,8000,1080p
1.6430471225132723,2.0757929907029427,9022.82189566377,8000,1080p
1.0315926128501365,0.8518566932074025,17815.415520918148,15000,1440p
1.0469669075125017,1.4845478513155126,13254.685513085575,8000,1080p
1.3847266793993502,1.069912135720505,13669.804206351884,8000,1080p
1.6174044674944241,1.0947019103021765,12372.092877588622,8000,1080p
0.881856166157529,0.8253261958218303,19654.8609845617,15000,1440p
1.224725963909263,1.1725089785304101,13997.139540211923,8000,1080p
1.246474217011522,1.345067120225966,12947.673848709705,8000,1080p
1.2208552604985632,1.128081402047944,14284.945411692492,8000,1080p
1.010302340798003,0.774245054977198,18802.768746539274,15000,1440p
1.0551133382585351,1.0653619633183846,15824.014538177738,15000,1440p
1.1382807915071855,0.7982640413923621,17326.95852424943,15000,1440p
1.7618547472396675,1.6729111728856765,9769.059313007132,8000,1080p
1.2525573747428018,0.8562413689191921,15911.633151740074,15000,1440p
1.2766231459410464,1.1546546100137,13801.151233263103,8000,1080p
1.114465699413615,0.8053814676366668,17477.657896880493,15000,1440p
1.4278035218609442,1.237847463716418,12587.706410759673,8000,1080p
0.800815496706752,1.096665367354337,17683.67346176289,15000,1440p
1.799807058003231,1.3462139090111256,10665.673354314576,8000,1080p
1.1109439315689298,1.171967722371717,14698.086078837101,8000,1080p
0.8812890848187512,0.968983425243244,18134.859496386143,15000,1440p
1.1648020970364974,1.6570689035671449,11890.845468422256,8000,1080p
0.7505054644940796,1.0028252680921677,19137.537132258894,15000,1440p
2.166938336303794,1.4580977899732392,9256.302787376882,8000,1080p
1.6629742170975486,1.3917677093644398,10984.375376961172,8000,1080p
0.6123705500860059,0.8197698148522374,23429.569350520283,15000,1440p
1.755915689155989,2.3008969588116965,8271.131775535541,8000,1080p
1.4103728857873319,1.214508562630418,12783.218084087664,8000,1080p
0.9149579642403923,1.28395581499182,15259.548744888076,15000,1440p
1.7823879549044102,1.3661071635134499,10657.2920515949,8000,1080p
1.3564144776097393,1.0243190573309047,14094.156909011901,8000,1080p
0.7432563448529067,0.9127103589272388,20262.74557538136,15000,1440p
1.343204656547093,1.5765282072560265,11492.295208231286,8000,1080p
0.9240199229399753,0.7370069119298293,20201.017404171005,15000,1440p
1.5450305410379201,1.763717622938495,10141.125989980052,8000,1080p
2.2054310368103285,1.5320077952578504,8977.92138083824,8000,1080p
1.7347960156414186,2.0874224787512485,8778.784375939147,8000,1080p
0.8944112115925414,1.0639080144391788,17134.301473408756,15000,1440p
1.1789797691044728,0.9818604055399003,15528.419174047578,15000,1440p
2.5997099090604054,1.8241791537680365,7584.826726768495,4000,720p
1.7007641028846727,1.2433713640549335,11397.04078728396,8000,1080p
0.8770075460018111,0.9386347102705305,18480.75075587298,15000,1440p
0.8629160779247924,1.1472111058985488,16692.691024743093,15000,1440p
0.8247779906704633,1.0923670919306947,17502.291456457628,15000,1440p
0.7989611056819629,1.1065196244875697,17609.431294020287,15000,1440p
1.8745022864862468,2.0959296724418577,8451.078458742477,8000,1080p
1.7186380515365953,1.3155704509329538,11058.710030207209,8000,1080p
0.8042291218254225,0.9908493284270983,18692.45992857848,15000,1440p
1.5058570144114518,1.9247854458965272,9780.801231320305,8000,1080p
1.4043644676216502,1.2241489228781395,12765.554903115752,8000,1080p
1.2158656758053676,1.0810385288686573,14608.54655223291,8000,1080p
0.7522557680352506,0.9029941002307633,20271.520719195425,15000,1440p
1.1242683245201517,1.5038396176815831,12767.524294260646,8000,1080p
1.0211374668964366,0.8334802295491461,18092.371308818972,15000,1440p
2.3272921004591156,1.7132663853372678,8304.404482190414,8000,1080p
1.3660977322990364,1.0293650011272582,14007.494890979246,8000,1080p
2.4078254153985306,1.6254470830992958,8319.406142901873,8000,1080p
1.7595147105855924,1.976652450065023,8980.977177198045,8000,1080p
0.7525061302603667,0.7484019450760034,22356.08732565456,15000,1440p
1.4000696711104215,1.9635250488680625,9975.765451378351,8000,1080p
1.4230617602042201,1.1631598233180505,12974.306692739368,8000,1080p
1.4087481217261044,1.0768269164641917,13499.66566466261,8000,1080p
0.8013247376855166,0.7404743177529449,21763.168087074544,15000,1440p
1.7306240355600353,1.221446794049845,11366.40478386972,8000,1080p
1.3811579404608951,1.8794147682731992,10290.962661288846,8000,1080p
1.4893787020386924,1.114910771622001,12884.294291922375,8000,1080p
1.037982547769516,1.3519609540689728,14039.843190513879,8000,1080p
1.192430277511793,1.4507431478114858,12694.752330107154,8000,1080p
1.2491741268006697,1.4006712943674111,12662.788452470877,8000,1080p
0.9218089893926458,1.0684054545131643,16859.70680332778,15000,1440p
0.9246213354220707,1.3838096268388513,14535.601258413264,8000,1080p
1.2321226426962717,1.1644775785737753,14000.846575161488,8000,1080p
1.5771136368174066,1.5237142282435432,10821.120507229592,8000,1080p
1.1803928002619701,0.9023622224323649,16110.599486920286,15000,1440p
0.6872154045175436,0.8620643045664727,21658.08524003613,15000,1440p
1.2627435520986499,0.8719417541599745,15718.678486998855,15000,1440p
1.0499670852013991,1.5718126267399917,12798.341465215404,8000,1080p
1.0037283544038411,0.9772000468703961,16938.740430202335,15000,1440p
0.7867255694664762,0.7428202966436414,21937.5127895539,15000,1440p
0.9069585774138689,0.9932214794394827,17658.55392439244,15000,1440p
1.3496799270381257,1.5714714049294198,11486.71471854194,8000,1080p
1.723060458068486,2.073715285288242,8837.612297410682,8000,1080p
0.7927179823393838,0.8430901877924318,20512.449205640132,15000,1440p
1.4250738218782697,1.5418352114682818,11309.558743751566,8000,1080p
0.7421201739892007,0.9702242913858337,19595.608639790225,15000,1440p
1.0818230691073591,1.4170539422620114,13427.804508719042,8000,1080p
1.216581403463326,1.5705637497989584,12038.9969502397,8000,1080p
1.657597312836409,1.1669103482211154,11879.745437630316,8000,1080p
1.2773686258373373,1.3829698760908606,12612.843055753972,8000,1080p
1.5622696593679388,1.7548748705769281,10115.45674211479,8000,1080p
0.8691224850716543,0.7576176517655466,20626.792958608865,15000,1440p
0.9656106449001959,0.7914623138632361,19096.777872908857,15000,1440p
0.9124993019128279,0.7400177339460404,20305.044530182793,15000,1440p
1.7645807805500724,1.7190634484462637,9631.991614042425,8000,1080p
0.8393940755582276,1.1586299498325845,16793.808069168124,15000,1440p
0.8186000095216889,0.6535857533274901,22792.254107294713,15000,1440p
0.9608465176155375,1.3029029253877176,14822.502597939567,8000,1080p
0.7626327791472508,0.620397560601461,24261.52994307893,15000,1440p
1.2262360983757732,0.9418309110227006,15476.658172714697,15000,1440p
1.5195244726001922,1.3621375778260363,11644.124610322346,8000,1080p
1.2529959676451303,1.6795965644436353,11441.90051391168,8000,1080p
