Total Network Latency (s),Total Computing Latency (s),Throughput (kbps),Selected Bitrate (kbps),Resolution
1.2770146044870088,1.7925691161337491,10931.264644970926,8000,1080p
1.1074407461105331,0.7458444556445241,18105.379554222967,15000,1440p
1.142399864217052,0.7881448428628888,17380.810647349885,15000,1440p
0.8941015333102642,0.8320274683613043,19439.121854453624,15000,1440p
1.1642541111574858,1.6319474499231938,12000.004744662197,8000,1080p
1.3691427776218645,1.5687115065157216,11421.40785578478,8000,1080p
1.00275758896237,0.9844660264465499,16885.08114528186,15000,1440p
1.0642190644691343,1.0218544234446838,16084.97121237861,15000,1440p
1.3537510166682598,2.0050833734312308,9989.903669828182,8000,1080p
1.4759081985460178,1.9007895087829145,9937.055344685428,8000,1080p
1.301794645260764,1.3366240424430575,12717.629751630491,8000,1080p
0.7050917432422339,0.885691171648348,21093.030158868634,15000,1440p
1.0283084645836083,1.0283385015346738,16315.11511347554,15000,1440p
1.395151714320717,1.449578070445685,11795.296755313917,8000,1080p
1.6355562655762061,1.1902729637074079,11874.18958381519,8000,1080p
1.0275483190223622,1.1500707423244,15408.770338025995,15000,1440p
1.0437870169187673,1.1742367868886636,15128.0756962125,15000,1440p
1.6287635964222886,1.6993826522637123,10082.018484989283,8000,1080p
1.0051300033606978,0.7253349551411672,19390.414024361093,15000,1440p
0.7424317817071989,0.5796582877840727,25379.838162547763,15000,1440p
1.126857488512917,1.1800746869784136,14545.04486801983,8000,1080p
0.9569085431392264,1.2963868101689329,14891.271111324711,8000,1080p
0.9933158146741242,0.9118673415847472,17612.181742090055,15000,1440p
0.7319137090041119,1.019719544745663,19156.083003202297,15000,1440p
1.7124056117018633,1.6830080435655996,9882.281043414387,8000,1080p
1.0976833775608748,1.273587609775306,14150.3995870561,8000,1080p
0.8763708677954278,1.1621691086470267,16460.031389012693,15000,1440p
0.863426559952188,1.287179402677914,15602.31515352274,15000,1440p
1.3450056010518203,1.288929969132183,12739.2759260455,8000,1080p
0.9952060753865776,1.0597734213959749,16328.353666075805,15000,1440p
2.549118411648527,2.222039507427013,7032.764911395243,4000,720p
1.1221784558546044,0.7768667275810914,17669.106713561352,15000,1440p
1.1406637551313774,0.9487857119462677,16058.982295910724,15000,1440p
1.465771782790906,2.022142554397629,9620.199568045256,8000,1080p
1.415270076945389,1.0146799862932918,13808.692000558256,8000,1080p
1.28666283580753,1.2455367191069269,13251.10097854572,8000,1080p
0.7982620220778542,0.7035080495260724,22343.255225590598,15000,1440p
1.3055796684513745,1.3722523703252647,12530.446836885729,8000,1080p
1.1669359562836743,1.5455511753520812,12370.356197695626,8000,1080p
1.1228837133708858,1.2682879624833392,14032.631926360107,8000,1080p
1.1253899366571458,0.8743965112333876,16779.007596233463,15000,1440p
1.7747943844722178,2.412191049339481,8013.983456697415,8000,1080p
0.8316712947346341,0.977539240676204,18546.449594038215,15000,1440p
1.382803751013014,0.9390266781222469,14451.71515496804,8000,1080p
1.032214556544491,1.4406789015878367,13568.89512957111,8000,1080p
1.6477144041370604,1.6357956179853557,10219.074031731103,8000,1080p
1.0400942530600992,0.7889152570501701,18345.684817121062,15000,1440p
1.3534309059104965,1.223465315512273,13021.258567205221,8000,1080p
1.1173856828479038,0.7760455920227896,17721.494540271342,15000,1440p
1.0942558590731866,1.4417527859011166,13231.197798357663,8000,1080p
1.309551223103253,1.4715229192072032,12065.27776067261,8000,1080p
0.9566903962049097,1.4229396693499465,14100.692576422018,8000,1080p
1.6326241719035757,1.8049845220466016,9760.980666313826,8000,1080p
1.0616732077844793,1.3232045853843415,14069.665161088089,8000,1080p
2.104190158394209,1.9954763242121878,8184.673592927856,8000,1080p
1.8209611909069514,1.3387100861541115,10619.595855936735,8000,1080p
0.6970184830936499,0.754069410792721,23123.638575836343,15000,1440p
1.1885812893358456,0.9014945517201283,16054.169586041058,15000,1440p
1.2133187848198932,1.580457183859012,12010.423303865307,8000,1080p
0.8659083165930563,0.7928734248166549,20228.358657651883,15000,1440p
0.8719049855020105,0.6770253195608729,21662.970819489365,15000,1440p
0.6094891064668557,0.752656156830984,24633.519569537395,15000,1440p
1.3023343668645893,1.188097384954624,13473.339301705066,8000,1080p
1.0869191023427167,1.5572707483146828,12689.872473286168,8000,1080p
1.1046382093675735,1.3301104817478526,13781.47655338826,8000,1080p
1.7357414846791757,1.2251905714834257,11332.388370804729,8000,1080p
1.1303610161298885,0.8445244489341293,16990.57114631825,15000,1440p
1.4411251161332854,1.2592000375541665,12426.070969334734,8000,1080p
1.2168606079291902,1.1894344608745726,13944.437835165767,8000,1080p
2.0934371408866093,1.6515491623532155,8959.82769575732,8000,1080p
0.9765823238444807,0.9687957720050925,17248.283031246076,15000,1440p
1.687472987911872,1.6864459777031708,9945.239450611183,8000,1080p
1.1161890912056298,1.4024700010305249,13322.339693939757,8000,1080p
0.9279343789912772,1.3537929770207633,14705.714910060857,8000,1080p
0.7853417869446104,1.0881988078574427,17909.637022594194,15000,1440p
1.2341909976680419,0.8567676734086107,16047.391306267442,15000,1440p
0.7487788037334902,0.6186822543057069,24537.760547356072,15000,1440p
0.7889928803977939,0.9599700211566191,19185.33090106032,15000,1440p
0.9616064027852453,0.8780660657427752,18239.351066034025,15000,1440p
2.5086566358919375,1.822665626126768,7746.925758500648,4000,720p
1.0074684733519375,0.8311874270350215,18249.435358153863,15000,1440p
2.0626096632537774,1.7629628637417816,8771.08766419133,8000,1080p
1.4231032462654967,1.2464922962458709,12569.106992302794,8000,1080p
1.342938699001765,1.5548873173444395,11579.174115604059,8000,1080p
1.4616435964693058,1.4270305737912496,11615.85904891912,8000,1080p
1.7223299714227134,1.4170123879108154,10688.363408418916,8000,1080p
1.5030160706143938,1.2057299027454598,12387.441395392278,8000,1080p
2.479808771470114,1.8692371733612125,7715.354683681406,4000,720p
1.1651893427918076,1.3904574724078365,13129.526271171695,8000,1080p
1.4049527277681313,1.8085730043566883,10441.62542859535,8000,1080p
0.7893853828310059,0.8508467720855822,20457.123645223484,15000,1440p
1.3896615259261815,1.4831654999911592,11679.934676639823,8000,1080p
1.3728196071910064,1.178822962414902,13150.130194442694,8000,1080p
1.1003567332589559,1.5001136104428698,12903.216558983919,8000,1080p
1.1059711564599817,1.0239741657086263,15753.658861926318,15000,1440p
1.2807915319545813,1.2399382722580408,13311.39574893117,8000,1080p
0.6392732814922569,0.7423618191916738,24286.030358804604,15000,1440p
0.8267545025594124,0.844855595435119,20073.12114245781,15000,1440p
1.574190893410432,1.6644105066941015,10360.778575256883,8000,1080p
1.0636359726942424,1.356478952214699,13864.809333904881,8000,1080p
1.3943356197051024,1.317715561406217,12372.344679074371,8000,1080p
1.1533288680789564,0.9234374926945046,16157.056775275938,15000,1440p
1.4017838196568388,1.0438169299047773,13720.322912893598,8000,1080p
1.8141660088755684,1.8115247775907783,9254.631455404022,8000,1080p
1.0901582066887203,1.5244835158891854,12833.281022884088,8000,1080p
0.975522410152722,1.452342973345787,13820.548794863034,8000,1080p
0.726003871215071,0.7248412483328329,23127.50792479893,15000,1440p
1.8941633762877352,2.3779090822673217,7854.3686525740995,4000,720p
1.1225063900463417,1.2148821019932068,14355.522034217434,8000,1080p
1.5773721754570162,1.7963151757719527,9945.92222298749,8000,1080p
1.027269529552037,0.8544813060033418,17831.495735776713,15000,1440p
1.3364249922875497,1.0500879188976786,14060.025337694762,8000,1080p
1.435775101917126,1.2542101228297706,12473.835057275144,8000,1080p
1.0704276246116533,1.0012728752832187,16196.56509312167,15000,1440p
0.8074095620491797,1.1298473625885301,17320.58952700612,15000,1440p
1.1088138984810831,1.5423284542704911,12656.593851014617,8000,1080p
0.7374254460776917,0.6642615993102174,23938.604633899573,15000,1440p
1.1283383613198994,1.0098799905785631,15692.70601863836,15000,1440p
0.998736351078405,1.2364749562652633,15011.749399154654,15000,1440p
0.6383456358440658,0.8507591005137862,22533.292105476467,15000,1440p
1.0902051166435016,1.112612970611678,15232.50249039424,15000,1440p
1.0636139192161607,0.9097719639858137,17003.48233238361,15000,1440p
1.5312153532273696,1.431337581537028,11326.188169079409,8000,1080p
0.9705769875688282,0.81491842569385,18792.78532487809,15000,1440p
0.7047842838436656,0.7771472252051063,22642.363560741112,15000,1440p
1.254542864689258,1.1999162687328881,13670.804921170762,8000,1080p
1.450324710157526,1.659480319797978,10789.882863003828,8000,1080p
1.2171818053614356,1.1160480645139679,14381.10853680775,8000,1080p
1.128780803512833,1.4233563367099462,13147.581872136774,8000,1080p
1.3134877586132043,0.9522256391216202,14809.65422791182,8000,1080p
1.1473527877234047,1.575318756740203,12324.083699420506,8000,1080p
1.1010327885073696,1.5234746379003736,12785.039837333266,8000,1080p
0.9461097224726367,0.8629395173299581,18548.103203460338,15000,1440p
2.2813933197487892,2.2987897533698542,7326.002359367005,4000,720p
1.0278669320864104,0.9221539714406346,17207.21656845287,15000,1440p
1.1301876981989218,1.4245117927633413,13134.394913650394,8000,1080p
1.1193283437356605,1.0032546247171459,15808.301724223531,15000,1440p
1.6217542826326983,1.6641210362716574,10211.717957450805,8000,1080p
1.5722100910019263,1.3481058013161824,11490.000820892334,8000,1080p
0.9056922238085686,1.085786193827369,16849.006096602392,15000,1440p
0.8692912602820339,0.7203582939706571,21108.06869994327,15000,1440p
1.1047697236737966,0.9987205584598424,15951.788456072469,15000,1440p
1.5640313815759195,1.854301146949907,9816.02337396664,8000,1080p
1.7629178950138273,1.9421475246679418,9056.366946115088,8000,1080p
1.6192089646383518,1.6917103597370198,10134.475869879518,8000,1080p
1.6460504427722524,2.009716665618479,9178.492777339598,8000,1080p
0.690566252910562,0.513294451279147,27872.354237681277,15000,1440p
1.107220642582167,1.102228343471344,15186.787389888774,15000,1440p
1.0119311842350396,0.9941506561556472,16726.35249689775,15000,1440p
1.4297664666178744,1.743936393570229,10572.644471830376,8000,1080p
1.1900160538929303,1.1472374865778343,14356.350913149772,8000,1080p
1.3739369102336103,1.4295135418316613,11968.976293224947,8000,1080p
1.5559957424913142,1.2383650726382542,12007.909579294666,8000,1080p
0.81228247970992,1.099741304953254,17549.170815315465,15000,1440p
1.255487239950823,1.1220142770290213,14113.31675725886,8000,1080p
2.1430916217768465,1.940474160040282,8216.944159295203,8000,1080p
1.7357990425943368,2.0961000781505517,8756.60630478114,8000,1080p
1.0436392458611785,1.2383547717585752,14703.996478921155,8000,1080p
1.4737956799805834,1.1401783906458305,12836.558853837063,8000,1080p
1.6221318674861616,1.1669966032603316,12030.436156646223,8000,1080p
0.8568763010734065,0.9171160615022237,18914.642874382433,15000,1440p
1.5944670368021945,1.307806865454435,11561.42842820939,8000,1080p
1.49282245595571,1.1162022641362626,12860.909956735539,8000,1080p
0.9937666585735432,0.9861583218189596,16947.32494023492,15000,1440p
0.9187597430839338,1.2981868812128254,15135.426190354874,15000,1440p
1.3042502818117025,1.405732033169425,12381.790026638486,8000,1080p
1.4242459775653789,1.0268247494495837,13689.703699764012,8000,1080p
1.0573629288574966,0.9331433070334711,16857.235307771214,15000,1440p
1.2363489769551432,0.8374222975428591,16180.391932626475,15000,1440p
0.7580187104685615,0.5396545897935018,25857.38027685684,15000,1440p
1.4553030405610823,1.0574211611958546,13353.80619032451,8000,1080p
0.9163485424151045,0.9731596946795191,17758.28828965282,15000,1440p
0.9904384891265998,1.2527622434337107,14958.28327485528,8000,1080p
1.417436887702214,1.571318583323538,11226.891033840246,8000,1080p
1.1800818655008216,0.9651117186420826,15641.6801952195,15000,1440p
0.8883597378412479,1.2649056119199926,15583.045537662414,15000,1440p
0.8757048688196236,0.9812606327612281,18069.496698476523,15000,1440p
1.4664029585806573,1.48418143841265,11372.130901997754,8000,1080p
1.6918249729001253,1.1412609930969317,11843.77473988548,8000,1080p
1.2755954016092461,1.1540209292558872,13810.58876405066,8000,1080p
1.3668574299998466,1.3323507607204992,12431.21301845384,8000,1080p
1.4527181515902663,1.1801419767230394,12744.47952595797,8000,1080p
0.8630334767148333,1.1084125940165743,17020.21297876603,15000,1440p
1.3368971238280836,1.0823066937619015,13870.031022614283,8000,1080p
0.8624134717520916,0.9302107050331135,18718.05168899077,15000,1440p
0.8020772994070898,0.983150637906273,18795.600997874233,15000,1440p
1.3547771503151358,1.0586136949429066,13903.438834173718,8000,1080p
1.429612364326372,1.1421870927247662,13047.063956718455,8000,1080p
1.1132449937267703,0.9416817513446463,16328.772828753006,15000,1440p
1.6395548481971822,1.4255418514134557,10947.267015837526,8000,1080p
0.9052318553512528,0.8326548750302114,19307.60584876256,15000,1440p
0.9878306434279306,1.262324149121032,14912.054988888,8000,1080p
1.027204603561458,1.5404054377098424,13068.352070856601,8000,1080p
0.9317046875174788,0.8986797727197557,18331.90388627482,15000,1440p
0.8878009466494793,0.8704603696241532,19083.870918068944,15000,1440p
1.38954890328866,1.3953653614611226,12048.640931147222,8000,1080p
1.838257214742617,1.420130490547324,10297.86355550167,8000,1080p
1.0705801911775068,0.7140869289461662,18801.507363274985,15000,1440p
1.194844482655506,1.1798731391567645,14129.861879911798,8000,1080p
2.7872434851927665,2.5296770870483347,6310.877046985242,4000,720p
0.7864405989740233,1.0438931835592309,18332.4114542427,15000,1440p
1.436498621238226,1.2034417780158413,12710.299069433926,8000,1080p
1.2618034654380375,1.1823446161577373,13728.477522561743,8000,1080p
1.0907504011030467,1.2811791354493058,14146.470830146178,8000,1080p
1.3338362943546298,1.4172700682095387,12196.704735445268,8000,1080p
1.359617932236487,1.0889765043570405,13703.548247328683,8000,1080p
1.1880469561366716,1.0251636238238082,15160.975780532897,15000,1440p
1.077960020308354,1.210391116167567,14663.148266517392,8000,1080p
1.5667202852250772,1.5307268554162385,10832.931274188806,8000,1080p
1.303344024207808,1.171040742930827,13560.717171243405,8000,1080p
1.1999238318842709,0.8310183234321982,16521.60890558275,15000,1440p
1.9888924842551816,2.0275266403146723,8354.315363836331,8000,1080p
0.7338802531524633,0.8016375407651049,21852.193529058717,15000,1440p
0.9154366070096529,1.0276912625964316,17268.25729014027,15000,1440p
1.4380286302164755,1.0083914159505083,13715.728029850234,8000,1080p
1.147626981622693,1.2940399370436018,13742.428069725558,8000,1080p
1.4988354821547525,1.8907793277880087,9899.187335851479,8000,1080p
1.6894108921270878,1.3113873597117967,11181.835359787316,8000,1080p
1.0019543322203743,0.6748367795949277,20011.09843889488,15000,1440p
0.9558869656637405,0.9398014949206026,17700.393655219537,15000,1440p
1.4978024631572264,1.6315869598000847,10722.357452173737,8000,1080p
1.7543208212269592,1.6125376919670629,9966.09506116967,8000,1080p
0.8161603184760272,0.6189928633951357,23380.383657897404,15000,1440p
0.974857298470089,0.6718110358008358,20377.164788837996,15000,1440p
1.4488709639962563,1.1897669935544075,12716.572921260924,8000,1080p
1.5537378064973186,1.0681470293189492,12797.828318631526,8000,1080p
0.7289217284828632,1.0341079917996345,19032.25544866222,15000,1440p
1.4676965904937556,1.6017657901817854,10931.69677245407,8000,1080p
1.4630504606524666,0.9829012659648975,13718.354142010889,8000,1080p
0.7910921345919493,0.8650568784188037,20260.515048099805,15000,1440p
0.749278401600308,0.9689451141710461,19528.560569686164,15000,1440p
0.7185525998297397,1.0453395088119894,19022.950346911137,15000,1440p
0.7209351685102814,0.8942773968268412,20774.003818498415,15000,1440p
1.1047436823130792,1.0691362202452386,15435.274028023196,15000,1440p
0.9140943446174052,0.8727592967881002,18778.50050080583,15000,1440p
0.9445720741877713,1.3654213461513685,14525.769512829924,8000,1080p
1.1197444530159513,1.2760070142312228,14005.806720241959,8000,1080p
1.1949076213672654,1.3001071886942328,13448.590310841857,8000,1080p
1.3571594960168516,1.4382095991533126,12003.578367513368,8000,1080p
1.3999541142824539,1.5575159002526595,11345.65416896524,8000,1080p
1.168256471530233,1.43328088844848,12897.924325897267,8000,1080p
1.9278880393552105,1.4605233170931875,9902.703205188895,8000,1080p
1.1580983362098176,1.3784423601907165,13228.42249194553,8000,1080p
1.0609060166540956,1.5612236183278596,12796.633527324026,8000,1080p
1.6933382260634395,1.479092197241607,10576.885076345632,8000,1080p
1.311524790650585,1.3260041480982019,12721.919940684267,8000,1080p
1.2426697414733874,0.88828363257088,15746.206561206043,15000,1440p
0.9621958782531773,0.9831661193714732,17248.425763930332,15000,1440p
1.004509150104853,0.8008524143283648,18585.99000944955,15000,1440p
0.783455921571499,0.6522190288069268,23371.886506172916,15000,1440p
0.8133135849115427,1.059675794089408,17914.907781216505,15000,1440p
1.219666335994887,1.5246302388002102,12226.970039674135,8000,1080p
1.8034745824744125,1.5052319539246992,10141.25357775535,8000,1080p
0.9392425136989578,1.117881036681712,16311.3353078821,15000,1440p
1.654590262410346,1.157118048544395,11933.823956513572,8000,1080p
1.1317799735844172,1.007535593834594,15684.65751898488,15000,1440p
1.2994928815462148,1.913670830247754,10442.801864355035,8000,1080p
1.9796173533097756,1.5741228569495351,9442.004765326272,8000,1080p
1.1627427598448812,1.3169549991309066,13531.662025560443,8000,1080p
1.1970010494350694,1.128134754143938,14431.170836710155,8000,1080p
1.0862464861279104,1.2658367455706059,14265.835301997051,8000,1080p
1.087768793807432,1.0436498476722125,15742.769321331589,15000,1440p
1.4134866814316542,1.099017691401517,13354.974567532023,8000,1080p
1.4253736030349529,1.2559754973700719,12514.010948791232,8000,1080p
1.1900940134282063,1.375792269564756,13077.131368760674,8000,1080p
1.28468326928388,1.0320026882031577,14483.806875748174,8000,1080p
2.576851823518212,1.8447557608877596,7588.740375409847,4000,720p
1.649212142363704,1.6067762619758754,10305.451934435232,8000,1080p
1.4579904503059162,1.098725586115143,13124.035490061753,8000,1080p
1.4572664306820349,1.1318697745761213,12959.701359803268,8000,1080p
1.4674900160678912,1.0492549227638563,13332.472227231614,8000,1080p
0.9582089749775589,1.3948929315488894,14259.659518754826,8000,1080p
0.9473136239539128,1.2191194818182431,15488.330523845365,15000,1440p
0.9901675626383796,1.1491979314015492,15684.291484311352,15000,1440p
0.9301575991328034,1.1233111510974236,16340.366512145854,15000,1440p
1.605021520616491,1.2400217015811577,11793.997271535627,8000,1080p
1.2121651794292954,0.8137966173312947,16562.22346030998,15000,1440p
1.1971838722000383,1.3108098863234625,13378.99342291588,8000,1080p
1.001540905885043,1.4543293560596477,13662.94975754533,8000,1080p
1.9113735192487018,1.4088906220403186,10105.95259055902,8000,1080p
0.8134495172964272,1.0108226786321253,18393.32533537893,15000,1440p
1.3497660035754964,1.2046469487318487,13135.868250938447,8000,1080p
0.974379234071608,0.802038327476817,18888.820244915885,15000,1440p
1.0632461878855102,1.067259938968701,15749.512088728248,15000,1440p
0.8058351824008265,1.1080164537392543,17532.410227823973,15000,1440p
1.3082309949195141,1.2537794631225212,13096.91453236428,8000,1080p
1.3858568191893077,1.5864480197949848,11289.02781434301,8000,1080p
1.1551521053307359,1.1222443692433193,14733.68048761722,8000,1080p
1.2014190576562898,1.7784488970908072,11260.375462793882,8000,1080p
0.9084711951095608,0.9573404142127775,17983.826358646653,15000,1440p
0.5413528949498935,0.7644458741835992,25696.480034413104,15000,1440p
0.9124532810118569,1.1587176541854343,16200.706291199353,15000,1440p
2.449493257418312,2.1947511453522166,7224.949655961919,4000,720p
1.4637395619048241,1.6405302658223462,10809.12222909672,8000,1080p
1.573481418264051,1.6719957070393585,10338.828685123794,8000,1080p
1.105243952843468,1.1832655496973323,14662.133568921801,8000,1080p
0.8928293634746282,0.865318334764784,19085.10418868733,15000,1440p
1.1567422450733231,1.1961127852286422,14261.15573116871,8000,1080p
1.4263795054472825,1.3342234070682775,12154.747735676336,8000,1080p
1.1764089494174663,1.573872284994048,12200.363941027921,8000,1080p
1.3313375242178487,1.0891909998562075,13862.440234136817,8000,1080p
1.609354610056231,1.2236499642302499,11844.115009398107,8000,1080p
0.9148278579588415,1.1095526983446073,16575.16018691215,15000,1440p
1.2869742962749597,1.2044925688811372,13467.741622121765,8000,1080p
1.7134229092044588,2.134387963652023,8720.395338737204,8000,1080p
1.3018326251060486,1.578303815233583,11650.292510462868,8000,1080p
1.3129509923748817,1.5887446611588114,11563.732384937517,8000,1080p
1.8950953040543266,1.4184728848871955,10126.374375509244,8000,1080p
1.2445749577045522,1.5445197061575726,12030.581978718641,8000,1080p
0.6248114169364759,0.8291051435567979,23078.65039285054,15000,1440p
1.383418997825944,1.1130528052421997,13440.741433074418,8000,1080p
1.2535451084405553,1.2774642493709265,13257.332256177002,8000,1080p
0.7996624482238617,1.149624499528913,17213.695520140354,15000,1440p
1.2510941265589675,0.9787420417964108,15047.936021572456,15000,1440p
0.7886231512182842,1.0559352342765569,18191.038171447377,15000,1440p
1.3945623337771473,1.0099850392109047,13954.57306308048,8000,1080p
1.1671484086529689,1.1567645594168368,14438.764472264045,8000,1080p
0.7287050513681982,0.952483213621588,19958.759348230313,15000,1440p
1.0285359662427311,1.0242125557002717,16346.099700629418,15000,1440p
1.07761866812745,0.7203859101864212,18662.03924322963,15000,1440p
1.5838350676722996,1.1809345025426075,12136.42987158304,8000,1080p
0.9183263040412188,0.8558884541807124,18912.271947071007,15000,1440p
1.196154902951261,1.064794460866776,14840.859568538523,8000,1080p
1.4283439346627553,1.9016983871293458,10076.277944102012,8000,1080p
1.109708452509249,1.2673318424711648,14116.055193030068,8000,1080p
0.9693100718734147,1.1289132833609632,15991.830381781194,15000,1440p
1.0616198438818005,1.392091932524482,13674.968805482105,8000,1080p
1.3266485638902914,1.2894253694229127,12826.255241763753,8000,1080p
1.2186661873604867,0.8730951867278238,16041.233199759521,15000,1440p
0.8491003555196501,1.2197697730942334,16218.723222844848,15000,1440p
1.517859452560621,1.6073703232102186,10736.628794509606,8000,1080p
1.5923093016074106,1.461455011984136,10987.891845699274,8000,1080p
1.4298434632258352,1.1278151256781672,13119.19899926073,8000,1080p
0.666583337516842,0.9930499599798086,20217.979508252014,15000,1440p
1.2495257318730513,1.252318133105918,13411.880920987074,8000,1080p
2.145345248200185,1.8857461037265542,8323.907614736143,8000,1080p
1.3026367990950525,1.018574084402744,14455.572407724261,8000,1080p
1.014608635218135,0.9149425771094779,17389.75974601025,15000,1440p
1.008863006868298,0.8129989640680302,18417.658711408872,15000,1440p
1.4134259160449991,1.1148975299555115,13271.415907279934,8000,1080p
1.2945011194976168,0.9902360844912492,14686.342018424766,8000,1080p
1.2245349128530623,1.2561203924659998,13526.438730948243,8000,1080p
0.99706044592799,0.7481475603725444,19226.609022455825,15000,1440p
1.115948858232595,0.9381115903290718,16335.659460994015,15000,1440p
0.9917159363876101,1.0374254710779596,16536.270895930327,15000,1440p
1.2428399263680077,1.1432894020617237,14062.285560222155,8000,1080p
1.920283189691241,1.8453233135464857,8910.764300823621,8000,1080p
0.9595120539960114,1.1083853982124054,16226.352019615602,15000,1440p
0.9955272231491767,0.7101506436701681,19672.19757771171,15000,1440p
1.6192029557403966,1.781906745686372,9865.730583733857,8000,1080p
0.8721205232079005,1.1413422414792422,16665.03726241681,15000,1440p
0.8611794647742016,0.9120267729667256,18923.028402352396,15000,1440p
0.965582004094246,0.9042783937949765,17944.88617325532,15000,1440p
1.0724803668772942,1.1676332679978663,14978.897265571066,8000,1080p
1.3152410963798726,1.2373926945297178,13145.023825780905,8000,1080p
1.6582971015644883,1.1105440111075346,12118.583419768303,8000,1080p
1.2575080615283631,1.1102351806736206,14171.48253321362,8000,1080p
1.4436664547204718,1.0590052680903121,13407.444409974221,8000,1080p
1.0777749026606052,1.5401373479439147,12817.248550730346,8000,1080p
