Total Network Latency (s),Total Computing Latency (s),Throughput (kbps),Selected Bitrate (kbps),Resolution
2.017668636885367,1.3546134825241065,9950.06669426453,8000,1080p
0.8880277763324317,1.2459606250940811,15723.811796526063,15000,1440p
1.3322198065560025,1.4225827232234194,12180.34020125817,8000,1080p
0.9912954533111072,1.1225722570743746,15873.47771818751,15000,1440p
0.7792203012040687,0.6150395531677103,24066.125044616485,15000,1440p
1.2176723720039142,1.76038725583342,11267.212948441605,8000,1080p
1.7029806775345253,1.8855286501789539,9350.521048075458,8000,1080p
0.9169421951968217,0.8842177244214693,18629.34636426453,15000,1440p
2.228424061205182,1.5239321433521886,8942.229940549605,8000,1080p
1.4497340919866923,1.017657901119315,13599.149261143926,8000,1080p
1.0466335549888304,1.003529968510886,16366.710077214308,15000,1440p
1.0496201544390125,1.480999359013855,13259.374560902337,8000,1080p
1.204694272733224,0.9441884318645122,15614.827150968802,15000,1440p
1.0137762599204634,0.9205629737810443,17346.715310008472,15000,1440p
1.4572252088176074,1.0035700276738466,13635.60506880741,8000,1080p
1.01456180181852,1.1137999566395664,15765.380047191251,15000,1440p
1.1462272103864488,0.9503425106474901,16004.443669754222,15000,1440p
1.0407818585510242,1.0840555775175431,15791.529003782676,15000,1440p
2.113506376215812,1.7719956707485265,8635.803454592278,8000,1080p
1.0839361716204003,0.9161651104882098,16776.36642711672,15000,1440p
0.6946458160963016,0.8625636921818636,21547.795477502408,15000,1440p
1.652684083594526,2.0204853586978295,9135.007934471794,8000,1080p
1.4677964820829468,1.5068505087638115,11280.139157099931,8000,1080p
0.7744481098800277,0.7377763411839667,22188.790808395705,15000,1440p
1.3277778375132812,1.272264238307371,12905.341921979938,8000,1080p
0.9924356637086216,0.8608739056603627,18105.141501764665,15000,1440p
0.9775072676430586,1.1967188041289427,15432.816502220043,15000,1440p
1.2359689033805912,1.3034016226057388,13213.680971967235,8000,1080p
0.7104283384999132,1.0516004272916235,19043.06708916112,15000,1440p
0.9584428147963666,0.7330777206033805,19836.845783294186,15000,1440p
1.5420247666774922,1.625790067216995,10592.295875686787,8000,1080p
1.5521198095126847,2.2430677246528115,8841.31065933692,8000,1080p
0.8747082873265011,0.9476066716618494,18413.080480131484,15000,1440p
1.135764114253725,1.3528227297380304,13483.327729153247,8000,1080p
0.8654290487311117,1.0300090432744415,17702.731701722965,15000,1440p
0.8554324021640841,1.084032145275727,17300.8741223414,15000,1440p
1.0056568646059592,0.8733493654048889,17857.54164306644,15000,1440p
0.8790121205076651,1.0686387014306757,17228.15590045343,15000,1440p
1.6376645115888135,1.1948524807296943,11846.153823965094,8000,1080p
0.6989620465287586,0.9407838723155851,20463.189823730994,15000,1440p
1.3414586565389088,1.0438433053464045,14067.16320875324,8000,1080p
0.7743951040216035,1.0859729625280972,18036.44805741648,15000,1440p
1.1436952475754563,1.0967473754041746,14976.697754203127,8000,1080p
0.9067093622656782,1.2141761579904449,15820.953879654895,15000,1440p
0.9360085721978936,0.7411745239816897,20006.421526923845,15000,1440p
1.1578721509728143,1.2200107211308333,14111.053321274532,8000,1080p
1.0626775679089184,1.4305252935490747,13458.364146260365,8000,1080p
1.4167290501711374,1.6024044435189337,11113.927910153061,8000,1080p
1.8394431762260612,1.258974312327495,10829.53866738737,8000,1080p
1.308383393422397,1.243343392692318,13149.69619106061,8000,1080p
0.7596958939470919,1.0414052893420165,18629.953892276095,15000,1440p
1.0138419524901316,1.0383228707545034,16350.749033378219,15000,1440p
1.463884336750783,2.1859334202036416,9193.454093992725,8000,1080p
1.0382760939466156,1.3952826937374865,13788.215090514455,8000,1080p
1.0484129880748945,0.9714601658094708,16612.148112109095,15000,1440p
2.117507844700121,1.6888756505293068,8815.305142546475,8000,1080p
1.1307266243939311,1.0248573855529008,15566.283589581659,15000,1440p
1.1447188925384455,0.9755668358487966,15825.42935169525,15000,1440p
1.6875158978584537,1.6055105409150259,10189.542241421444,8000,1080p
1.028596281302754,1.520003144795054,13165.832047359285,8000,1080p
0.620025577074821,0.7283618872907051,24884.85905332025,15000,1440p
1.1173651794773125,0.8410316023560935,17133.62292629337,15000,1440p
1.0498138540417847,1.4500786774610863,13422.349791904031,8000,1080p
0.9328179416220246,1.3431616387711565,14742.852830957028,8000,1080p
0.6290767805392954,0.7854674032512727,23721.020795606295,15000,1440p
1.1306593949355914,0.9553744906193389,16085.276577889237,15000,1440p
1.280647872169839,1.5593036024853748,11815.14272319519,8000,1080p
1.5225766955067106,1.4834891780883723,11162.24108551248,8000,1080p
1.114203389185476,1.1511369138283045,14812.09333333257,8000,1080p
2.0985002339451206,1.5901691477642848,9096.622257983496,8000,1080p
1.1180674403668738,1.4304029106686025,13166.498871123378,8000,1080p
1.0020447708527478,1.3433260390721091,14306.663943291358,8000,1080p
1.0584491129960716,1.385425641247001,13730.012940205941,8000,1080p
1.4668639757551796,1.2843677796427422,12196.148846481632,8000,1080p
1.1230404786638806,1.1227584163800692,14940.978051974393,8000,1080p
1.185128149686368,1.0634389510333788,14922.584248991066,8000,1080p
1.001556991674831,0.9902742745687736,16846.021331556018,15000,1440p
1.4087098449966688,1.039389435899998,13706.319944553064,8000,1080p
1.373000686582086,1.573800656303694,11386.7302527901,8000,1080p
0.9524886688866048,0.6847736507936506,20494.23088570982,15000,1440p
0.8421610576003852,0.7243096915400292,21420.401254484113,15000,1440p
1.6724594341748433,1.9398361002380466,9288.94983268683,8000,1080p
1.1675927659534846,0.8811066165315538,16378.406850154379,15000,1440p
1.6429337971819054,1.237394285782113,11649.517358269344,8000,1080p
1.0983234707422398,1.5108436804712386,12860.207895992564,8000,1080p
2.5984770349122477,1.9787476983008818,7330.737282031025,4000,720p
1.8179940378813941,1.6843188203910282,9580.649518715845,8000,1080p
0.8558394716432037,0.8285029545707915,19921.383845577326,15000,1440p
0.6802110314808596,0.9003890594853436,21228.919441279137,15000,1440p
1.2045023482926236,1.5154772668461878,12336.28068873876,8000,1080p
1.4626205726985892,2.16333201318891,9253.963256606434,8000,1080p
1.1574985267843598,1.272482031327496,13808.518709331762,8000,1080p
1.632295989878229,1.2488144674264603,11646.353896264895,8000,1080p
1.1908453320141104,1.046680148373078,14996.223414713308,8000,1080p
1.105709287267174,1.179839464880152,14681.127220968194,8000,1080p
1.5862420528035124,1.52934689873619,10769.852031802087,8000,1080p
1.882444369372523,1.813514812014701,9078.680351498318,8000,1080p
1.2860777627323665,1.1615410590814073,13709.010447605137,8000,1080p
0.8439516084642339,0.6579819690149219,22340.822858703068,15000,1440p
1.0699028782163298,0.94374553618032,16663.50081777008,15000,1440p
1.0966633340832375,1.0024800933601394,15984.821028102479,15000,1440p
0.9744335171285832,0.8692024907936773,18200.13921176076,15000,1440p
1.4070646733963263,1.7701187470159772,10561.062286937668,8000,1080p
1.6952732941308704,1.9634515218279962,9171.07289775937,8000,1080p
0.9481931698104212,0.856323557325528,18594.691584408938,15000,1440p
0.8237109821080775,0.8152150289003792,20473.426972675497,15000,1440p
1.1519536162846442,1.278542798805255,13805.587941490088,8000,1080p
2.254785373092807,2.547124905528532,6987.725728526878,4000,720p
0.906391107720642,0.879810901643978,18785.35116637554,15000,1440p
0.7751308594644489,1.1516960840033241,17414.346479716027,15000,1440p
1.7726981937776243,1.4070768480229385,10552.454673334263,8000,1080p
1.1129918100566927,1.4660654109822586,13010.348016428608,8000,1080p
1.2813311872580175,0.8971146608501412,15402.922238870378,15000,1440p
1.604658817539894,1.508500896483176,10778.255882233012,8000,1080p
0.9102209665070826,0.9990257477263256,17574.69673764641,15000,1440p
0.7147444603416877,0.835122140027492,21649.88392678912,15000,1440p
1.7100720408007843,1.159306425538425,11693.972194197577,8000,1080p
0.8331342924853333,0.9289198207048228,19042.793151937043,15000,1440p
1.6047949031119275,1.3609830454832568,11313.87196937448,8000,1080p
0.8399532575036454,1.2421856056960143,16115.367035816387,15000,1440p
1.2157239709681382,1.2009861472186734,13884.342912080383,8000,1080p
1.427421489639883,1.861236248775371,10203.078176255973,8000,1080p
1.592367379033475,1.648387875931251,10353.892645424477,8000,1080p
0.9536128074967407,0.691149812302601,20400.774917959643,15000,1440p
1.4473947531041247,1.1611189834329083,12863.429289257121,8000,1080p
1.014125763095527,1.4690529099061058,13512.693373546035,8000,1080p
1.3554204129168783,1.1530054732183033,13376.688617935797,8000,1080p
1.2048020939660706,1.7088418094740605,11516.311914569374,8000,1080p
0.7288800027647903,0.8252204737664403,21590.902587517292,15000,1440p
1.1495731413493824,1.1784312854640484,14413.38839975028,8000,1080p
1.2625048490912874,0.9936086923184675,14872.669918479893,8000,1080p
0.8738761123894518,0.9517723419378803,18379.45959446134,15000,1440p
0.9584793580006041,0.9601906260041724,17488.38115972552,15000,1440p
1.2156775573371434,1.209471443218567,13836.029040818183,8000,1080p
1.2238227541285351,0.9917046155808691,15145.121860715768,15000,1440p
0.9251663263746267,1.305025243974422,15045.537991495668,15000,1440p
1.2091582988179936,1.0283400782492402,14996.405067332807,8000,1080p
1.9722413156452574,1.4195497792589955,9892.835690975011,8000,1080p
0.8234256047058496,1.0471303802814687,17938.213167261863,15000,1440p
1.12064988601612,1.0191138185863393,15681.372633729192,15000,1440p
1.1860373164030522,0.8563579507146775,16428.960906941735,15000,1440p
1.3391505154304644,1.085497064062895,13838.890354123689,8000,1080p
1.0706905048843698,0.9171197639971165,16880.097927495175,15000,1440p
1.2826410292834785,1.1553108153508511,13763.369475016376,8000,1080p
1.1070991445293423,0.8574570142264146,17079.904715603323,15000,1440p
1.515937875875285,1.853501851573174,9958.460371513876,8000,1080p
0.9074866665678147,0.9931112112780367,17654.671927778214,15000,1440p
0.987083686012498,0.9754559836752482,17097.454139787525,15000,1440p
1.0764413445037186,0.9921634313804486,16220.803698791664,15000,1440p
1.0544799896022283,1.1813017286895722,15007.919478667409,15000,1440p
1.7377841829093779,1.4634487138265055,10481.72159989158,8000,1080p
1.9029365611703082,1.4351610917515936,10051.962371630785,8000,1080p
1.052562020407242,1.268422952715898,14456.97942406272,8000,1080p
0.878864141635287,1.302856961232243,15379.7989834255,15000,1440p
0.8237933673544724,1.1609502300794112,16906.179741999535,15000,1440p
1.1225051604136458,1.6310239226401007,12185.97334108675,8000,1080p
0.6689076760350046,0.9847729237757343,20290.757479914955,15000,1440p
0.8312541812861968,0.6179108908738787,23154.320128613726,15000,1440p
1.314957279821631,1.492693918396696,11951.068573365843,8000,1080p
1.262619633548631,0.9404007223420321,15231.103929783807,15000,1440p
1.1943594835441997,1.602318983338804,11997.95843438434,8000,1080p
1.2068831683949655,1.027767369405732,15015.51649011915,15000,1440p
0.8759108975931458,1.2772193564690535,15584.023278059742,15000,1440p
0.9692555909094821,0.9233386560020534,17729.332134849512,15000,1440p
1.330027528887893,1.0848719230062114,13894.753246840934,8000,1080p
0.8828068344772326,1.0178982096722589,17653.676515082116,15000,1440p
1.7430875399899792,1.8866296125939324,9244.365494461015,8000,1080p
0.8605552343997663,1.1970938858215807,16307.16902617024,15000,1440p
1.5161345625664289,1.0497215048710904,13077.285365234962,8000,1080p
1.06743896914467,1.0398892156680297,15922.736781970358,15000,1440p
1.1261916636529252,0.9817224872533579,15918.310518278699,15000,1440p
1.5364915472601826,1.883908410550877,9810.090168950213,8000,1080p
1.1887252232664034,1.0046872915209288,15297.82098615105,15000,1440p
1.099521536905488,1.6426884785877827,12236.273593349926,8000,1080p
0.7951090325214656,1.16549755329436,17114.311582319664,15000,1440p
1.2761437681513086,1.142051235482413,13875.817272626544,8000,1080p
0.8375008430761695,1.0583511212862773,17698.867121876774,15000,1440p
1.1245827824780361,1.1849210598072715,14528.84874475771,8000,1080p
0.8291620805794373,1.1330873411997227,17099.98312527283,15000,1440p
0.8709503231507885,0.9488279244310991,18438.747712578148,15000,1440p
0.8916666209477262,0.8452742446009613,19318.11995764196,15000,1440p
1.8540905983151332,1.4885103257632704,10038.420009487483,8000,1080p
0.8694944854326898,1.2301601878179451,15980.928877248103,15000,1440p
1.127435733181701,1.3525679139428501,13529.993005818682,8000,1080p
0.7463799838387164,0.930727409010673,20007.3246013133,15000,1440p
1.736909809132152,1.2221893900837004,11339.407617322113,8000,1080p
1.8272430986035488,1.6221371953540997,9727.669650916137,8000,1080p
1.868828941260903,1.6407143096682588,9560.911378173318,8000,1080p
1.9287292345527567,1.6272057115067617,9436.177126126304,8000,1080p
1.0866489788527454,1.494129855485102,13001.668935575059,8000,1080p
1.8762412900456857,2.10624598618765,8425.496347532846,8000,1080p
1.2981117012339087,1.0860168992958572,14074.086436672933,8000,1080p
0.731495153632085,0.9382692010464223,20095.309799843282,15000,1440p
0.9091267700893628,0.6832568030720378,21071.827520415518,15000,1440p
1.6793457255196496,2.1904722525189673,8670.803689068282,8000,1080p
1.1154641210348912,1.130761228971743,14938.141446894853,8000,1080p
0.7127452814736007,1.067540913021991,18847.77408472067,15000,1440p
1.533891531441757,1.176651371219406,12379.22925590178,8000,1080p
1.7840457398430214,1.5080070170843989,10192.555975718155,8000,1080p
1.6142096228260614,1.8191792665608568,9772.977393770165,8000,1080p
1.4366769788907376,1.1053733439688331,13199.751278823771,8000,1080p
0.9960475433419107,0.7068028241175026,19704.862295130435,15000,1440p
0.7501036690399894,0.8592721208465874,20849.345572897426,15000,1440p
1.3078506801740541,1.8202712820796667,10726.70196523444,8000,1080p
1.0847607008842381,1.5560171231313686,12706.26846940748,8000,1080p
1.0344342499454418,1.507116784833745,13202.344371933987,8000,1080p
1.5061334921012641,1.6785929751136284,10536.048337408401,8000,1080p
0.6689442450711229,0.9506130308063685,20718.274370271894,15000,1440p
1.004934603453734,1.2884430332330306,14631.01037667568,8000,1080p
1.0776126503207948,0.9380290491469347,16647.022141316444,15000,1440p
1.2260962629296532,1.0873313177056687,14504.206779961169,8000,1080p
0.7903742839317531,0.9426756275721684,19361.49200162495,15000,1440p
0.8532970923168192,1.2036214503664464,16312.961016058514,15000,1440p
0.8365054407040352,1.156724405847252,16834.201062188753,15000,1440p
1.4020362985192614,2.013932988523716,9822.814311379912,8000,1080p
1.474961179159726,1.4030155339447938,11659.035268497464,8000,1080p
1.643899041294262,1.4489784914134414,10848.936514671597,8000,1080p
1.6646906805907526,1.8771055773484953,9473.84591216527,8000,1080p
1.0005398657700828,0.7983341031305811,18653.019933634336,15000,1440p
1.1068967559599812,0.9135557485101455,16607.38469514274,15000,1440p
1.4373753277278563,1.6850825764603803,10746.159925804777,8000,1080p
0.9113123815293386,0.9804576205859722,17737.056810542832,15000,1440p
0.8681680605079463,0.8443579485433748,19593.53132311723,15000,1440p
1.7804955712577106,1.2494822695065606,11074.150955353636,8000,1080p
1.2591871585329764,1.1569873827650938,13887.420559432414,8000,1080p
1.5778766934006463,1.270143168281815,11781.670644732721,8000,1080p
1.2307551985971925,1.6894095070139958,11490.595696716731,8000,1080p
1.313426093766533,0.919034906367564,15030.243304579337,15000,1440p
1.4769808834764104,1.12897528104534,12876.053886408317,8000,1080p
1.0784044159089297,0.848304883106036,17415.409795943153,15000,1440p
0.8583023216474549,1.0555716451756418,17532.20566331132,15000,1440p
0.8279845105024127,0.8605167131618249,19872.317253749516,15000,1440p
2.149591013186007,1.9814441095892947,8122.5240170452835,8000,1080p
1.280706718771621,1.2186560702996572,13425.194672306165,8000,1080p
1.0554293163824393,0.8290051540649404,17806.101791395224,15000,1440p
1.2929023732422673,0.8845605934784666,15409.874938324705,15000,1440p
1.363004260582338,1.2855611830485958,12668.908023658285,8000,1080p
2.3921341260587514,1.9950353054808385,7648.310037623675,4000,720p
0.6566267439957346,0.9379023433768755,21043.47438107223,15000,1440p
1.1218807075075223,0.7923760935529187,17528.69937900278,15000,1440p
1.389966412936625,1.624494434399492,11131.155353917466,8000,1080p
0.8375470725984712,0.8801469984712212,19534.579856297696,15000,1440p
0.7613169953483994,0.7879043639271035,21658.900969253235,15000,1440p
0.9923095453820073,0.9600568264118884,17186.544741174337,15000,1440p
1.694039212918857,1.259698008816932,11359.992267789296,8000,1080p
0.693693504435636,0.8274341370756273,22058.91937290888,15000,1440p
1.174909990322324,1.3585022820249038,13244.757817846812,8000,1080p
1.1006735869820572,1.1771928392124904,14730.640749667115,8000,1080p
1.200253766087216,1.0456060049491622,14940.573063702866,8000,1080p
1.1276292900255498,1.159128520685931,14673.364989867547,8000,1080p
0.9826970134242355,1.0024377883663909,16902.8480936072,15000,1440p
1.4988695226650095,1.1842202462637759,12505.892418723095,8000,1080p
1.5013730815325101,1.6061719025529846,10797.730096214385,8000,1080p
1.2845404022286384,1.0317811228694629,14486.085647621348,8000,1080p
0.9093272705449802,1.1489587619153296,16302.122965821094,15000,1440p
0.9643313802904433,1.4416322939269914,13946.358525514288,8000,1080p
1.2023554788569288,1.6921499328649097,11592.45785622479,8000,1080p
1.766553759818239,1.247716189101014,11131.86030734597,8000,1080p
0.8985175827053397,1.0208475283912941,17482.047478099983,15000,1440p
1.1187924520224866,1.0262244227303197,15642.968777980754,15000,1440p
1.298339854883397,1.3717671114496033,12566.699545405134,8000,1080p
1.664895705881117,1.459240348016453,10740.387557109938,8000,1080p
0.7346076704676286,0.5307581792502009,26517.573559838427,15000,1440p
0.9986080455085662,1.2344441196495843,15026.264286854932,15000,1440p
0.9865165812707107,0.7893028665681693,18895.18218805113,15000,1440p
1.1350944240556538,1.5425809402617654,12531.180010521382,8000,1080p
1.407140116118683,1.4136724638875322,11895.307131651429,8000,1080p
1.8432112179888367,2.2290632522977853,8239.727514643264,8000,1080p
1.2517237477187901,1.4404297623045368,12463.788515428772,8000,1080p
1.4718317039316084,1.504802545872944,11272.608316659396,8000,1080p
1.2877207051223105,1.8093014849924822,10834.41768906289,8000,1080p
2.4213878305473937,2.0922428063098373,7434.0225640092285,4000,720p
0.7860734777767544,1.0102532372251287,18679.470566112926,15000,1440p
1.2753193957309015,1.6320134800277342,11541.310690556667,8000,1080p
0.9107373812773966,1.249658863339962,15531.61003848303,15000,1440p
1.103760088130643,1.2780373603776773,14087.861258317567,8000,1080p
1.1178830915649098,1.2603403545537355,14109.032544760317,8000,1080p
1.0137484241861254,0.8591423290525073,17915.8511739017,15000,1440p
1.3420016307112759,1.3235594950322964,12588.130760137723,8000,1080p
1.2798327811313033,1.2399095554976418,13316.61238223708,8000,1080p
1.9400160689659476,1.7310417574986863,9140.26244917917,8000,1080p
0.8847188125334664,0.8683571955581011,19140.317844249097,15000,1440p
1.1027010689557442,0.8051417847163551,17587.628842394686,15000,1440p
2.343270547677044,2.9762513754853033,6307.790903896223,4000,720p
1.0765665039439483,1.2703904094817793,14296.995316808943,8000,1080p
1.1993645851723036,1.09950471832253,14596.059005611673,8000,1080p
0.9983506253569013,1.0331089268946116,16517.400980398972,15000,1440p
0.9652814824587042,0.9804905646920192,17244.790852625916,15000,1440p
1.4380629784844243,1.9502316836353313,9903.044258555708,8000,1080p
1.0342172812390409,1.2058048257233263,14979.509307389048,8000,1080p
0.7947813003615193,1.1028470777723647,17682.298803413352,15000,1440p
1.5162921556950222,1.2038431928474838,12335.574411022975,8000,1080p
1.651423244951972,1.832902128751701,9630.108672753839,8000,1080p
1.2637422897353137,1.0501464483636611,14501.316095071783,8000,1080p
1.5591219387276911,1.4785066498187642,11046.258955594118,8000,1080p
1.5368411625809903,1.322087230377269,11736.71648532608,8000,1080p
1.1821640463510885,1.6327933736670088,11920.049575664372,8000,1080p
1.2184961733472912,1.16818429907373,14059.038228088728,8000,1080p
1.2001443403267853,1.1519423733112806,14265.814183398039,8000,1080p
1.5702089982154703,2.081293869388239,9189.211460764927,8000,1080p
1.7049276514221825,1.5756049026405217,10228.349039989025,8000,1080p
1.2874178308413196,1.3585866240946116,12681.16988140614,8000,1080p
0.976394616730977,1.3906276877683985,14175.798823787067,8000,1080p
1.0638093463424463,1.148197662070702,15169.224994486483,15000,1440p
1.3338337678844787,1.8192433454562618,10641.805066558773,8000,1080p
1.388144063295501,1.6584553352903229,11013.732890374546,8000,1080p
1.040641572577185,1.283442771094767,14437.699772541586,8000,1080p
1.1211288814774698,1.1465371474068768,14796.902000824264,8000,1080p
0.9472532551953508,0.8927409069527725,18236.162206529218,15000,1440p
1.8173279803857094,1.3242404265447727,10680.789864698467,8000,1080p
1.0305831427087173,1.310776748958324,14331.172289839365,8000,1080p
1.644739136094877,1.2643316051626527,11534.415964561635,8000,1080p
1.180046162257642,1.328523606636443,13375.921378017974,8000,1080p
1.1564074388971806,1.3900790998237773,13176.756087174774,8000,1080p
2.259200130104127,1.9718248892272032,7930.568088510839,4000,720p
1.351249967507345,1.5415821267523624,11599.163348119164,8000,1080p
1.3804431574438225,1.3069517367451726,12485.858357681405,8000,1080p
1.2334752309505905,1.0111376993069676,14948.872274450363,8000,1080p
1.2769564203361432,1.0383908995624533,14492.180810898624,8000,1080p
0.7057497301321907,0.9233606627672319,20596.782235414525,15000,1440p
0.9411580183556356,1.2230008798024705,15504.606444821515,15000,1440p
1.0792847066499747,1.1298045593191268,15189.260351269719,15000,1440p
1.6501260568588614,1.3238512666652298,11282.679169940278,8000,1080p
1.4891268879685489,1.2501969143099247,12249.166006621997,8000,1080p
1.0763049784975116,0.9074354632823989,16914.729010562136,15000,1440p
1.345325870638709,1.6404862022847468,11237.958444968817,8000,1080p
1.278304858570879,1.3373687213974093,12828.218420284235,8000,1080p
1.842068839274103,1.4568233407480697,10171.42427485292,8000,1080p
2.484462095163432,1.7446945181765847,7934.071747108951,4000,720p
0.7497820853629611,1.0967450098965512,18171.64345226369,15000,1440p
1.278041344854236,1.1592150982262746,13767.296459616575,8000,1080p
2.0364215561509,1.9817919063945202,8350.584734426791,8000,1080p
1.3668573940176583,1.65514773040798,11103.367009140115,8000,1080p
0.8240505505875304,1.0087290562217173,18307.94705230059,15000,1440p
1.2033477038186113,0.8898606843051624,16030.144055593135,15000,1440p
1.0137701384578597,1.445682429684943,13643.04904051792,8000,1080p
1.8382100092926947,1.2817875357053645,10754.63410341269,8000,1080p
1.3429706787189983,1.4720734235900481,11919.68252734545,8000,1080p
1.5444898166003902,1.8148351657806472,9988.4447548201,8000,1080p
1.353980368587841,0.9741205470051195,14412.791032923838,8000,1080p
1.2957817431606353,1.0992598456411045,14009.95797187287,8000,1080p
1.3508724499528721,1.3643090237671025,12358.080785675165,8000,1080p
1.06446716098356,0.9505846246349752,16651.895618504026,15000,1440p
1.858786421908199,1.532932471956572,9893.046284200058,8000,1080p
1.3415735937039155,1.490149222693278,11849.476158366153,8000,1080p
1.0744886425266387,1.2360364501558063,14522.427004263514,8000,1080p
2.131786738836783,1.9962233704087247,8128.476217838738,8000,1080p
0.8512470639000688,0.8758504531001686,19428.22085592483,15000,1440p
0.704707108001892,0.943174444649772,20362.162526794713,15000,1440p
1.0190151459277024,0.9640834064557806,16920.203970534385,15000,1440p
0.7302745237861963,0.8841232787931927,20784.488151797977,15000,1440p
0.6226973111427613,0.7889529584047837,23769.64941235388,15000,1440p
1.2602554220302107,1.7893581169461523,11002.847269383163,8000,1080p
1.421706660667149,1.250646129157765,12556.138593586815,8000,1080p
0.8171587809806888,0.8299573435897001,20371.62498712826,15000,1440p
2.013891206066397,1.4278258409347857,9749.32905342595,8000,1080p
1.0490852754547453,1.243930100163692,14633.321850687638,8000,1080p
1.6514479592239675,1.2308345067018163,11641.618195537396,8000,1080p
1.6399171643131714,1.386383559053186,11087.60664164107,8000,1080p
1.1724451250728696,1.6808592324242122,11759.850263374617,8000,1080p
